,Length (s),Trajectory Path
11894,4233,085/Trajectory/Labelled/20090615023147.csv
11895,1790,085/Trajectory/Labelled/20090615035210.csv
11896,705,085/Trajectory/Labelled/20090617020536.csv
11897,0,085/Trajectory/Labelled/20090617090807.csv
11898,695,085/Trajectory/Labelled/20090617094527.csv
11899,265,085/Trajectory/Labelled/20090618065134.csv
11900,115,085/Trajectory/Labelled/20090618070154.csv
11901,5785,085/Trajectory/Labelled/20090618070354.csv
11902,160,085/Trajectory/Labelled/20090619011407.csv
11903,2471,085/Trajectory/Labelled/20090619012856.csv
11904,85,085/Trajectory/Labelled/20090619021012.csv
11905,55,085/Trajectory/Labelled/20090619093937.csv
11906,735,085/Trajectory/Labelled/20090619095022.csv
11907,740,085/Trajectory/Labelled/20090620025025.csv
11908,2020,085/Trajectory/Labelled/20090620030320.csv
11909,435,085/Trajectory/Labelled/20090620033850.csv
11910,65,085/Trajectory/Labelled/20090620093608.csv
11911,1595,085/Trajectory/Labelled/20090620095038.csv
11912,375,085/Trajectory/Labelled/20090622012237.csv
11913,2187,085/Trajectory/Labelled/20090622012855.csv
11914,741,085/Trajectory/Labelled/20090622020522.csv
11915,325,085/Trajectory/Labelled/20090622093855.csv
11916,1640,085/Trajectory/Labelled/20090622095400.csv
11917,265,085/Trajectory/Labelled/20090623011429.csv
11918,2375,085/Trajectory/Labelled/20090623012519.csv
11919,230,085/Trajectory/Labelled/20090623020459.csv
11920,375,085/Trajectory/Labelled/20090623035129.csv
11921,2270,085/Trajectory/Labelled/20090623040254.csv
11922,105,085/Trajectory/Labelled/20090623044049.csv
11923,470,085/Trajectory/Labelled/20090623232900.csv
11924,0,085/Trajectory/Labelled/20090623233655.csv
11925,2257,085/Trajectory/Labelled/20090623233700.csv
11926,205,085/Trajectory/Labelled/20090624001442.csv
11927,130,085/Trajectory/Labelled/20090624084534.csv
11928,2005,085/Trajectory/Labelled/20090624085909.csv
11929,56,085/Trajectory/Labelled/20090624094059.csv
11930,460,085/Trajectory/Labelled/20090625234631.csv
11931,1790,085/Trajectory/Labelled/20090626000056.csv
11932,480,085/Trajectory/Labelled/20090626003241.csv
11933,385,085/Trajectory/Labelled/20090626091732.csv
11934,785,085/Trajectory/Labelled/20090627014225.csv
11935,2160,085/Trajectory/Labelled/20090627015715.csv
11936,470,085/Trajectory/Labelled/20090627023320.csv
11937,380,085/Trajectory/Labelled/20090627104937.csv
11938,2085,085/Trajectory/Labelled/20090627105602.csv
11939,999,085/Trajectory/Labelled/20090627113116.csv
11940,1004,085/Trajectory/Labelled/20090627235736.csv
11941,2428,085/Trajectory/Labelled/20090628001415.csv
11942,1968,085/Trajectory/Labelled/20090628001425.csv
11943,255,085/Trajectory/Labelled/20090629012308.csv
11944,2400,085/Trajectory/Labelled/20090629013008.csv
11945,500,085/Trajectory/Labelled/20090629021013.csv
11946,500,085/Trajectory/Labelled/20090629092537.csv
11947,2030,085/Trajectory/Labelled/20090629093457.csv
11948,950,085/Trajectory/Labelled/20090629100852.csv
11949,605,085/Trajectory/Labelled/20090701002752.csv
11950,2697,085/Trajectory/Labelled/20090701003757.csv
11951,0,085/Trajectory/Labelled/20090701012434.csv
11952,460,085/Trajectory/Labelled/20090701012444.csv
11953,1930,085/Trajectory/Labelled/20090701091425.csv
11954,1050,085/Trajectory/Labelled/20090701094640.csv
11955,1090,085/Trajectory/Labelled/20090702013158.csv
11956,220,085/Trajectory/Labelled/20090703011734.csv
11957,0,085/Trajectory/Labelled/20090703012639.csv
11958,425,085/Trajectory/Labelled/20090703012649.csv
11959,443,085/Trajectory/Labelled/20090703021011.csv
11960,1325,085/Trajectory/Labelled/20090703082122.csv
11961,1861,085/Trajectory/Labelled/20090703084332.csv
11962,3335,085/Trajectory/Labelled/20090704003925.csv
11963,2055,085/Trajectory/Labelled/20090704005150.csv
11964,335,085/Trajectory/Labelled/20090704012925.csv
11965,845,085/Trajectory/Labelled/20090705042531.csv
11966,10996,085/Trajectory/Labelled/20090705043941.csv
11967,7210,085/Trajectory/Labelled/20090705074302.csv
11968,846,085/Trajectory/Labelled/20090705094317.csv
11969,2282,085/Trajectory/Labelled/20090705103858.csv
11970,210,085/Trajectory/Labelled/20090705111705.csv
11971,335,085/Trajectory/Labelled/20090705224406.csv
11972,2105,085/Trajectory/Labelled/20090705225006.csv
11973,285,085/Trajectory/Labelled/20090705232516.csv
11974,3370,085/Trajectory/Labelled/20090706091838.csv
11975,305,085/Trajectory/Labelled/20090706101453.csv
11976,1016,085/Trajectory/Labelled/20090706230438.csv
11977,265,085/Trajectory/Labelled/20090706232139.csv
11978,1185,085/Trajectory/Labelled/20090707090828.csv
11979,1670,085/Trajectory/Labelled/20090707225636.csv
11980,330,085/Trajectory/Labelled/20090707232431.csv
11981,2488,085/Trajectory/Labelled/20090708103205.csv
11982,785,085/Trajectory/Labelled/20090708111338.csv
11983,2700,085/Trajectory/Labelled/20090728225217.csv
11984,270,085/Trajectory/Labelled/20090728233722.csv
11985,80,085/Trajectory/Labelled/20090729094626.csv
11986,2125,085/Trajectory/Labelled/20090729094751.csv
11987,30,085/Trajectory/Labelled/20090729224538.csv
11988,1870,085/Trajectory/Labelled/20090729224613.csv
11989,310,085/Trajectory/Labelled/20090729231728.csv
11990,105,085/Trajectory/Labelled/20090731012359.csv
11991,3825,085/Trajectory/Labelled/20090731012549.csv
11992,906,085/Trajectory/Labelled/20090731025648.csv
11993,455,085/Trajectory/Labelled/20090731143502.csv
11994,455,085/Trajectory/Labelled/20090731144247.csv
11995,7752,085/Trajectory/Labelled/20090803041141.csv
11996,315,085/Trajectory/Labelled/20090806224424.csv
11997,270,085/Trajectory/Labelled/20090806224944.csv
11998,290,085/Trajectory/Labelled/20090806225449.csv
11999,196,085/Trajectory/Labelled/20090806225944.csv
12000,1735,085/Trajectory/Labelled/20090806230305.csv
12001,170,085/Trajectory/Labelled/20090806233205.csv
12002,65,085/Trajectory/Labelled/20090808054506.csv
12003,1205,085/Trajectory/Labelled/20090808054616.csv
12004,571,085/Trajectory/Labelled/20090808070013.csv
12005,3105,085/Trajectory/Labelled/20090808074724.csv
12006,4450,085/Trajectory/Labelled/20090808083914.csv
12007,801,085/Trajectory/Labelled/20090808095328.csv
12008,650,085/Trajectory/Labelled/20090808100654.csv
12009,1610,085/Trajectory/Labelled/20090808101749.csv
12010,90,085/Trajectory/Labelled/20090808105239.csv
12011,1478,085/Trajectory/Labelled/20090810010623.csv
12012,206,085/Trajectory/Labelled/20090810013106.csv
12013,651,085/Trajectory/Labelled/20090811003034.csv
12014,155,085/Trajectory/Labelled/20090811004130.csv
12015,305,085/Trajectory/Labelled/20090811112747.csv
12016,1385,085/Trajectory/Labelled/20090812004828.csv
12017,225,085/Trajectory/Labelled/20090812011928.csv
12018,1700,085/Trajectory/Labelled/20090812012318.csv
12019,185,085/Trajectory/Labelled/20090812015253.csv
12020,140,085/Trajectory/Labelled/20090812113901.csv
12021,260,085/Trajectory/Labelled/20090812235302.csv
12022,1785,085/Trajectory/Labelled/20090813000907.csv
12023,160,085/Trajectory/Labelled/20090813003857.csv
12024,485,085/Trajectory/Labelled/20090815062008.csv
12025,310,085/Trajectory/Labelled/20090815062818.csv
12026,130,085/Trajectory/Labelled/20090815063333.csv
12027,1835,085/Trajectory/Labelled/20090815063548.csv
12028,578,085/Trajectory/Labelled/20090815070628.csv
12029,105,085/Trajectory/Labelled/20090815123307.csv
12030,953,085/Trajectory/Labelled/20090819113327.csv
12031,355,085/Trajectory/Labelled/20090819141104.csv
12032,1981,085/Trajectory/Labelled/20090819141701.csv
12033,398,085/Trajectory/Labelled/20090819145007.csv
12034,243,085/Trajectory/Labelled/20090820001258.csv
12035,1932,085/Trajectory/Labelled/20090820001703.csv
12036,201,085/Trajectory/Labelled/20090820004919.csv
12037,483,085/Trajectory/Labelled/20090821113358.csv
12038,1974,085/Trajectory/Labelled/20090821114206.csv
12039,615,085/Trajectory/Labelled/20090821121505.csv
12040,164,085/Trajectory/Labelled/20090823234804.csv
12041,1,085/Trajectory/Labelled/20090823235050.csv
12042,2573,085/Trajectory/Labelled/20090823235053.csv
12043,734,085/Trajectory/Labelled/20090824104328.csv
12044,4086,085/Trajectory/Labelled/20090824105547.csv
12045,251,085/Trajectory/Labelled/20090825112752.csv
12046,1907,085/Trajectory/Labelled/20090825113205.csv
12047,391,085/Trajectory/Labelled/20090825120359.csv
12048,261,085/Trajectory/Labelled/20090826004628.csv
12049,2340,085/Trajectory/Labelled/20090826005059.csv
12050,910,085/Trajectory/Labelled/20090826120059.csv
12051,234,085/Trajectory/Labelled/20090826121614.csv
12052,221,085/Trajectory/Labelled/20090826141059.csv
12053,1874,085/Trajectory/Labelled/20090826141445.csv
12054,295,085/Trajectory/Labelled/20090826144604.csv
12055,132,085/Trajectory/Labelled/20090826145936.csv
12056,365,085/Trajectory/Labelled/20090826150153.csv
12057,697,085/Trajectory/Labelled/20090827005251.csv
12058,124,085/Trajectory/Labelled/20090827010901.csv
12059,79,085/Trajectory/Labelled/20090827011110.csv
12060,1698,085/Trajectory/Labelled/20090827011739.csv
12061,243,085/Trajectory/Labelled/20090827014602.csv
12062,221,085/Trajectory/Labelled/20090827133834.csv
12063,1647,085/Trajectory/Labelled/20090827134220.csv
12064,147,085/Trajectory/Labelled/20090827140952.csv
12065,116,085/Trajectory/Labelled/20090827141624.csv
12066,381,085/Trajectory/Labelled/20090827141825.csv
12067,507,085/Trajectory/Labelled/20090828003406.csv
12068,146,085/Trajectory/Labelled/20090828004238.csv
12069,35,085/Trajectory/Labelled/20090828004509.csv
12070,1705,085/Trajectory/Labelled/20090828005007.csv
12071,316,085/Trajectory/Labelled/20090828011837.csv
12072,386,085/Trajectory/Labelled/20090831000922.csv
12073,246,085/Trajectory/Labelled/20090831001842.csv
12074,1068,085/Trajectory/Labelled/20090831003354.csv
12075,243,085/Trajectory/Labelled/20090831005147.csv
12076,225,085/Trajectory/Labelled/20090831113328.csv
12077,338,085/Trajectory/Labelled/20090831120902.csv
12078,531,085/Trajectory/Labelled/20090831121445.csv
12079,274,085/Trajectory/Labelled/20090831234852.csv
12080,272,085/Trajectory/Labelled/20090831235331.csv
12081,55,085/Trajectory/Labelled/20090831235804.csv
12082,1753,085/Trajectory/Labelled/20090831235904.csv
12083,208,085/Trajectory/Labelled/20090901002822.csv
12084,751,085/Trajectory/Labelled/20090901110034.csv
12085,230,085/Trajectory/Labelled/20090901111310.csv
12086,260,085/Trajectory/Labelled/20090902012058.csv
12087,750,085/Trajectory/Labelled/20090902012856.csv
12088,94,085/Trajectory/Labelled/20090902020417.csv
12089,1823,085/Trajectory/Labelled/20090902084004.csv
12090,328,085/Trajectory/Labelled/20090902091032.csv
12091,1271,085/Trajectory/Labelled/20090903104733.csv
12092,284,085/Trajectory/Labelled/20090903110849.csv
12093,1065,085/Trajectory/Labelled/20090903144259.csv
12094,300,085/Trajectory/Labelled/20090904011353.csv
12095,10142,085/Trajectory/Labelled/20090904012208.csv
12096,1272,085/Trajectory/Labelled/20090904045357.csv
12097,2774,085/Trajectory/Labelled/20090904051514.csv
12098,1652,085/Trajectory/Labelled/20090904061905.csv
12099,3188,085/Trajectory/Labelled/20090904064642.csv
12100,7922,085/Trajectory/Labelled/20090904073955.csv
12101,430,085/Trajectory/Labelled/20090904095902.csv
12102,7960,085/Trajectory/Labelled/20090904101525.csv
12103,449,085/Trajectory/Labelled/20090904122810.csv
12104,729,085/Trajectory/Labelled/20090904124205.csv
12105,594,085/Trajectory/Labelled/20090904125419.csv
12106,7,085/Trajectory/Labelled/20090907010827.csv
12107,1872,085/Trajectory/Labelled/20090907010839.csv
12108,212,085/Trajectory/Labelled/20090907013956.csv
12109,388,085/Trajectory/Labelled/20090907132604.csv
12110,1708,085/Trajectory/Labelled/20090907133238.csv
12111,671,085/Trajectory/Labelled/20090907140111.csv
12112,266,085/Trajectory/Labelled/20090908003822.csv
12113,1919,085/Trajectory/Labelled/20090908004310.csv
12114,198,085/Trajectory/Labelled/20090908011514.csv
12115,398,085/Trajectory/Labelled/20090908112534.csv
12116,1990,085/Trajectory/Labelled/20090908113227.csv
12117,74,085/Trajectory/Labelled/20090908120539.csv
12118,436,085/Trajectory/Labelled/20090908120700.csv
12119,315,085/Trajectory/Labelled/20090909004052.csv
12120,179,085/Trajectory/Labelled/20090909004612.csv
12121,173,085/Trajectory/Labelled/20090909004916.csv
12122,1739,085/Trajectory/Labelled/20090909005214.csv
12123,199,085/Trajectory/Labelled/20090909012122.csv
12124,469,085/Trajectory/Labelled/20090909114334.csv
12125,469,085/Trajectory/Labelled/20090909140722.csv
12126,1855,085/Trajectory/Labelled/20090909141516.csv
12127,137,085/Trajectory/Labelled/20090909145349.csv
12128,392,085/Trajectory/Labelled/20090909145611.csv
12129,433,085/Trajectory/Labelled/20090910011022.csv
12130,1650,085/Trajectory/Labelled/20090910011740.csv
12131,227,085/Trajectory/Labelled/20090910014515.csv
12132,1957,085/Trajectory/Labelled/20090910111233.csv
12133,127,085/Trajectory/Labelled/20090910114515.csv
12134,310,085/Trajectory/Labelled/20090910114727.csv
12135,95,085/Trajectory/Labelled/20090910115306.csv
12136,374,085/Trajectory/Labelled/20090910115454.csv
12137,1687,085/Trajectory/Labelled/20090911004404.csv
12138,239,085/Trajectory/Labelled/20090911011216.csv
12139,763,085/Trajectory/Labelled/20090911105604.csv
12140,462,085/Trajectory/Labelled/20090911110852.csv
12141,537,085/Trajectory/Labelled/20090912064500.csv
12142,731,085/Trajectory/Labelled/20090912065722.csv
12143,465,085/Trajectory/Labelled/20090912075120.csv
12144,168,085/Trajectory/Labelled/20090913233334.csv
12145,151,085/Trajectory/Labelled/20090913233627.csv
12146,189,085/Trajectory/Labelled/20090913233903.csv
12147,1859,085/Trajectory/Labelled/20090913234214.csv
12148,284,085/Trajectory/Labelled/20090914001318.csv
12149,246,085/Trajectory/Labelled/20090914142328.csv
12150,1600,085/Trajectory/Labelled/20090914142739.csv
12151,97,085/Trajectory/Labelled/20090914145424.csv
12152,111,085/Trajectory/Labelled/20090914145928.csv
12153,419,085/Trajectory/Labelled/20090914150124.csv
12154,384,085/Trajectory/Labelled/20090914234110.csv
12155,131,085/Trajectory/Labelled/20090914234738.csv
12156,196,085/Trajectory/Labelled/20090914235006.csv
12157,1695,085/Trajectory/Labelled/20090914235625.csv
12158,233,085/Trajectory/Labelled/20090915002441.csv
12159,1734,085/Trajectory/Labelled/20090915122804.csv
12160,420,085/Trajectory/Labelled/20090915125703.csv
12161,113,085/Trajectory/Labelled/20090915130408.csv
12162,394,085/Trajectory/Labelled/20090915130606.csv
12163,648,085/Trajectory/Labelled/20090915235904.csv
12164,154,085/Trajectory/Labelled/20090916000957.csv
12165,311,085/Trajectory/Labelled/20090916001236.csv
12166,1796,085/Trajectory/Labelled/20090916001831.csv
12167,345,085/Trajectory/Labelled/20090916004832.csv
12168,1258,085/Trajectory/Labelled/20090916114222.csv
12169,304,085/Trajectory/Labelled/20090916141035.csv
12170,1781,085/Trajectory/Labelled/20090916141544.csv
12171,453,085/Trajectory/Labelled/20090916144530.csv
12172,147,085/Trajectory/Labelled/20090916145308.csv
12173,362,085/Trajectory/Labelled/20090916145540.csv
12174,240,085/Trajectory/Labelled/20090917000404.csv
12175,1783,085/Trajectory/Labelled/20090917000809.csv
12176,158,085/Trajectory/Labelled/20090917003758.csv
12177,679,085/Trajectory/Labelled/20090917140604.csv
12178,1622,085/Trajectory/Labelled/20090917141728.csv
12179,475,085/Trajectory/Labelled/20090917144435.csv
12180,114,085/Trajectory/Labelled/20090917145240.csv
12181,474,085/Trajectory/Labelled/20090917145439.csv
12182,364,085/Trajectory/Labelled/20090918004028.csv
12183,113,085/Trajectory/Labelled/20090918004637.csv
12184,115,085/Trajectory/Labelled/20090918004835.csv
12185,1650,085/Trajectory/Labelled/20090918005037.csv
12186,518,085/Trajectory/Labelled/20090918011310.csv
12187,216,085/Trajectory/Labelled/20090918011812.csv
12188,222,085/Trajectory/Labelled/20090918103558.csv
12189,1534,085/Trajectory/Labelled/20090918104244.csv
12190,278,085/Trajectory/Labelled/20090918110823.csv
12191,8582,085/Trajectory/Labelled/20090918111534.csv
12192,186,085/Trajectory/Labelled/20090920235003.csv
12193,92,085/Trajectory/Labelled/20090920235357.csv
12194,225,085/Trajectory/Labelled/20090920235538.csv
12195,1688,085/Trajectory/Labelled/20090920235928.csv
12196,170,085/Trajectory/Labelled/20090921002943.csv
12197,595,085/Trajectory/Labelled/20090921114804.csv
12198,102,085/Trajectory/Labelled/20090921120109.csv
12199,364,085/Trajectory/Labelled/20090921120256.csv
12200,86,085/Trajectory/Labelled/20090922005527.csv
12201,148,085/Trajectory/Labelled/20090922005658.csv
12202,1694,085/Trajectory/Labelled/20090922005931.csv
12203,232,085/Trajectory/Labelled/20090922012754.csv
12204,105,085/Trajectory/Labelled/20090922112322.csv
12205,1826,085/Trajectory/Labelled/20090922112512.csv
12206,46,085/Trajectory/Labelled/20090922115543.csv
12207,511,085/Trajectory/Labelled/20090922115611.csv
12208,148,085/Trajectory/Labelled/20090922115634.csv
12209,191,085/Trajectory/Labelled/20090923004734.csv
12210,78,085/Trajectory/Labelled/20090923005050.csv
12211,105,085/Trajectory/Labelled/20090923005455.csv
12212,1676,085/Trajectory/Labelled/20090923005645.csv
12213,195,085/Trajectory/Labelled/20090923012446.csv
12214,948,085/Trajectory/Labelled/20090923114133.csv
12215,412,085/Trajectory/Labelled/20090923140450.csv
12216,1738,085/Trajectory/Labelled/20090923141522.csv
12217,532,085/Trajectory/Labelled/20090923144425.csv
12218,151,085/Trajectory/Labelled/20090923145323.csv
12219,332,085/Trajectory/Labelled/20090923145559.csv
12220,199,085/Trajectory/Labelled/20090924003152.csv
12221,92,085/Trajectory/Labelled/20090924003516.csv
12222,300,085/Trajectory/Labelled/20090924003653.csv
12223,1636,085/Trajectory/Labelled/20090924004158.csv
12224,207,085/Trajectory/Labelled/20090924010923.csv
12225,28,085/Trajectory/Labelled/20090924102917.csv
12226,1864,085/Trajectory/Labelled/20090924102950.csv
12227,240,085/Trajectory/Labelled/20090924110117.csv
12228,0,085/Trajectory/Labelled/20090924110804.csv
